ScreenName,Tweets,DateOfTweets,
NortheasternCOS,The Global Health Innovation Summit will focus on interdisciplinary collaborations between students to address issu… https://t.co/MI46pxUlh3,2019-04-11 02:33:01
NortheasternCOS,Tomorrow we want to make our third annual #NUGivingDay the best one yet. Who’s with us?! https://t.co/CBvViB9vfe https://t.co/EgsTBTOTWr,2019-04-10 18:21:02
NortheasternCOS,RT @Northeastern: A half hour| three calculus problems and no calculator. That's an equation @BostonSchools students solve with help from @…,2019-04-10 15:34:02
NortheasternCOS,Mayor @marty_walsh dropped by for our Calculus Field Day| which has high school students from across @BostonSchools… https://t.co/pOHSYZffHw,2019-04-09 20:26:02
NortheasternCOS,Congratulations to Isaac Kresse| COS '19| for receiving the 2019 Fulbright Scholarship! Isaac will be studying prot… https://t.co/ulTFOtMwha,2019-04-09 19:07:01
NortheasternCOS,Visualizing Oceans: From the Coast to the Deep Sea is today! Come learn about underwater photography| robots explor… https://t.co/1doxGzSHiH,2019-04-09 17:43:00
NortheasternCOS,RT @StevenLopez_neu: Super excited to receive notice that my Tier 1 grant from @NortheasternCOS and @NortheasternCOE was funded. I'm lookin…,2019-04-09 17:41:52
NortheasternCOS,Congratulations to #mathematics assistant professor Paul Hand for receiving a @NSF CAREER Award. With this award| n… https://t.co/AfcUwBDnLC,2019-04-09 17:14:07
NortheasternCOS,On April 10th| check out research photos from @Northeastern students at Outside Gallery 360 from 4-6pm!… https://t.co/AroKntpH6G,2019-04-09 00:55:01
NUCSSH,#NUCSSH Dean| Uta Poiger| announced the distinguished faculty and staff awards at the annual faculty and staff cele… https://t.co/50dde58k1H,2019-04-19 18:33:31
NUCSSH,RT @ThomasVicino: Celebrating @Northeastern finest faculty and student accomplishment at Academic Honors Convocation. Congrats @NUPoliSci @…,2019-04-19 16:36:31
NUCSSH,RT @NUexperts: #Brexit has created a bond among the other E.U. member-states| says @keapuolani. This @NUPoliSci expert explains what the re…,2019-04-19 14:13:55
NUCSSH,RT @NU_SCCJ: Yesterday| Executive Director Ben Struhl of the @Northeastern research center CCR shared insight about how we typically respon…,2019-04-18 19:18:34
NUCSSH,RT @NUEcon: Town meetings target proliferation of plastic thanks to @CapePlasticBan initiative brought by @drmvenkatesan's non-profit Susta…,2019-04-18 16:02:43
NUCSSH,RT @Northeastern: Meet #Northeastern's leaders among leaders. #NUexperience @TrumanApp @FulbrightPrgrm @JHIacono |https://t.co/1Tj6cse7qx,2019-04-18 14:31:16
NUCSSH,Two undergrad #NUCSSH students| Benjamin Vanderlan and Michael Hu| recently had their letters published in the… https://t.co/UNlBDerpXJ,2019-04-17 20:01:28
NUCSSH,RT @dancohen: As the tense process of Brexit winds on| I talk with Mai’a Cross (@keapuolani)| Professor @NUCSSH and a member of the Council…,2019-04-17 18:34:25
NUCSSH,Join @BARIboston and @MSNewEngland for a conference on "The Smart| Connected Commonwealth: Data-Driven Research and… https://t.co/6AX0Q2l0Ft,2019-04-17 13:19:04
NUCSSH,RT @Northeastern: Analytic passion and quantitative skill. That's what this @NU_SCCJ researcher brings to #criminology| says @jamesalanfox.…,2019-04-16 19:00:27
NUCSSH,RT @TIMatNUGov: Distinguished @NUCSSH Professor @DavidLazer feels that even in today's extremely divisive political climate there is still…,2019-04-16 16:02:00
NUCSSH,RT @NUexperts: Gender has typically received far less attention than other demographic characteristics in #homicide research. #Criminology…,2019-04-12 20:09:05
NUCSSH,RT @ResearchAtNU: New findings by @NU_SCCJ researchers mark the longest evaluation of a randomized controlled experiment in the world. @NUC…,2019-04-12 16:40:24
NUCSSH,RT @nuhumanities: Fascinating Q&amp;A between @LurieInstitute Research Assoc. @IntersectedCrip| @utep Asst. Prof. Angela Frederick and @NUCSSH…,2019-04-12 16:39:41
NUCSSH,#NUCSSH student Sarah Bernt's article was recently published in the Berkshire Eagle! Sarah wrote the #OpEd as a par… https://t.co/HJXTozblQO,2019-04-12 13:02:19
NUCSSH,RT @Northeastern: A study's findings sent shockwaves through the #criminology world. Decades later| these @NU_SCCJ researchers put them to…,2019-04-12 12:44:29
NUCSSH,THANK YOU to all who helped push us over the top in meeting our second #NUGivingDay challenge! With 50 gifts in the… https://t.co/jZIjeAdN90,2019-04-11 20:30:58
NUCSSH,RT @AlumniNU: More than 50 gifts have been made to @NUCSSH between 12 and 4 pm| and an additional $30|000 has been unlocked for Liberal Art…,2019-04-11 20:03:02
NUCSSH,There's only 30 MINUTES LEFT to meet the CSSH challenge for Liberal Arts in the Digital Age. Help push us over the… https://t.co/7YKGiMCEJM,2019-04-11 19:30:06
NUCSSH,Just an hour left to meet the CSSH: Liberal Arts in the Digital Age Initiatives Challenge! Share your support and h… https://t.co/d3VdpehSlq,2019-04-11 19:00:50
NU_Business,RT @AlumniNU: #Northeastern alumnus Eric Hui has worked with passionate experts in product design| manufacturing| photography| and more to…,2019-04-19 18:06:23
NU_Business,#Spring in Boston = campus blooms &amp; constant changing weather ☀️⛅️🌧🌱🌷🌼☂️#damoremckim #NUexperience #Boston https://t.co/9QNkRpQZHZ,2019-04-19 17:53:20
NU_Business,Join the Northeastern University Center for Family Business on May 8 for a conversation with three family business… https://t.co/KewzxrpH7q,2019-04-19 15:48:03
NU_Business,RT @EIXSocial: Proud of our @Northeastern team and their very cool product.  Here's more info about this #efest2019 winner and others: http…,2019-04-19 14:46:43
NU_Business,RT @PresidentAoun: Today| we celebrated @Northeastern's standout scholars| researchers| mentors| teachers and innovators for their academic…,2019-04-19 12:21:18
NU_Business,Missed the Center for Emerging Markets India Lecture Series with Raghuram Rajan? Watch the full event here!… https://t.co/XGTpUGCw7w,2019-04-18 17:30:09
NU_Business,RT @rechambadi: Congratulations to @Northeastern students Vidhan Bhaiya and Danny Kim for winning the Global Impact Award at #efest2019 at…,2019-04-18 17:14:39
NU_Business,RT @Charlotte_NU: Dr. Raj Echambadi| Dunton Family Dean| of @NU_Business| presents on entrepreneurship and strategic innovation at @Charlot…,2019-04-18 15:29:44
NU_Business,RT @ECChewning: So proud of the #Mosaic graduating seniors at #Northeastern! Your leadership| entrepreneurial mindset| &amp; potential will pos…,2019-04-18 12:28:52
NU_Business,RT @Northeastern: 1954 ➡️ 2018||Only 15 days until we celebrate this year's graduating class! #NU2019 #NUexperience https://t.co/Vy7Ho5bNCz,2019-04-18 12:27:44
NU_Business,RT @Northeastern: Want your Snapchat filter design featured at commencement? Show your #Northeastern pride and enter this contest: https://…,2019-04-17 18:35:49
NU_Business,RT @AlumniNU: #Northeastern alumnus Eric Hui credits @NU_Business for giving him the skills necessary to successfully promote his small ind…,2019-04-17 18:02:06
NU_Business,RT @JIBSupdates: In a new review article| Aguilera| Marano &amp; Haxhi synthesize four decades of research about the international corporate go…,2019-04-17 14:43:29
NU_Business,RT @ConsultandCamps: Wakefield Memorial High School senior| Aidan Cusack| recently announced his decision to attend Northeastern University…,2019-04-17 12:28:36
NU_Business,RT @Northeastern: Meet #Northeastern's leaders among leaders. #NUexperience @TrumanApp @FulbrightPrgrm @JHIacono |https://t.co/1Tj6cse7qx,2019-04-17 12:20:01
NU_Business,RT @AlumniNU: #Northeastern alumnus Daniel Clarke turned his passion for supporting wildlife into “Escape the Zoo|” a wildlife media compan…,2019-04-16 19:02:53
NU_Business,RT @AlumniNU: .@NU_Business alumnus and Hawaii native Eric Hui followed his passion for surviving cold weather and founded his own outerwea…,2019-04-16 16:16:01
NU_Business,David Wesley and Sheila Puffer's study| "Mining and Corporate Social Responsibility: Newmont Mining Corporation|" w… https://t.co/9zrJ90Fvxq,2019-04-16 15:05:02
NU_Business,Chris Robertson will evaluate how knowledge of cultural differences can help strengthen the competitive advantage o… https://t.co/ZO42sZvv2n,2019-04-15 17:10:03
NU_Business,RT @Charlotte_NU: Registration is still open for our April 18 #LLGI "Building &amp; Sustaining Innovative Businesses" discussion with Dr. Raj E…,2019-04-15 14:20:01
NRHHatNU,Curious about how you can make a difference in Boston’s hunger scene? Be sure to check out Give 5 Week 2019: Take a… https://t.co/GuJkqc2uZ7,2019-03-07 04:28:15
NRHHatNU,If you’re a GC member| please fill out https://t.co/6RkwkpusIF to let us know what your plans are next semester!,2018-11-27 16:25:40
NRHHatNU,Thank you so much to @HomecomingNU for all their support in packaging 25|000 meals today with @Rise2030! https://t.co/8ZTWqyyagt,2018-11-04 20:46:52
NRHHatNU,A huge thank you to everyone that came out to Huskies Fighting Hunger! Special thanks to @homecomingnu for the coll… https://t.co/7l3VC0eGUQ,2018-11-04 18:51:32
NRHHatNU,RT @HomecomingNU: Look at all these huskies fighting hunger! #homecomingnu18 #nuhomecoming #nuhomecoming2018 https://t.co/nSUOpyDb1f,2018-11-04 18:48:39
NRHHatNU,Come out and help NRHH and Homecoming package 25|000 meals with Rise Against Hunger to combat hunger disparity worl… https://t.co/yu5GSQ5ITI,2018-10-18 15:51:59
NRHHatNU,Elections for VPIA and VPS are happening TONIGHT in 102 WVG at 7:30! Come on out for pizza and democracy! https://t.co/bl07lWCp6N,2018-10-11 16:03:57
NRHHatNU,Hey| y'all! Hope you're all super hype for our first meeting tonight in 102 WVG at 7:30pm. We'll be catering El Pel… https://t.co/cJMnAlPyDG,2018-09-13 13:19:41
NRHHatNU,Know a strong campus leader? Know someone that embodies recognition and service in their daily lives? Nominate them… https://t.co/nv9ZE00TRI,2018-09-06 00:12:16
NRHHatNU,Tonight we dropped off 188 books and 21|000 printed invoices to the @prisonbookprog! Thank you to everyone who supp… https://t.co/orpEKtVaFp,2018-04-27 01:24:28
NRHHatNU,It’s the last day of our Prison Book Program Drive and we have a lot of FREE cookies and book lights! Come check ou… https://t.co/R4J5dyAhG7,2018-04-26 14:31:16
NRHHatNU,Tomorrow is our last book collection and printing day for the @prisonbookprog! Stop by the Library Quad from 11:30-… https://t.co/aUvolrbBdu,2018-04-25 22:35:40
NRHHatNU,Visit us in the library quad today and tomorrow from 11:30am-3pm to donate your printing dollars and books! And hea… https://t.co/lwHGUYpUNr,2018-04-23 17:29:14
NRHHatNU,Want to donate a book?! Go to the lobbies of @nuM1LK| @NUWestVillageA| @WestVillageBE| East Village| and Internatio… https://t.co/vTIs1mGTqs,2018-04-23 01:46:45
NRHHatNU,Happy Day 2 of the Prison Book Program Drive! ||Throughout the drive stay tuned to learn more fun facts about the… https://t.co/0Xm22dY6Zx,2018-04-20 14:50:09
NRHHatNU,Today was the first day of our @prisonbookprog drive and we already printed over 1000 invoices and collected over 5… https://t.co/PSj7gycPVz,2018-04-19 21:35:28
NRHHatNU,Use this flyer to eat at or get takeout from UNOs all day and 20% will be donated to the Prison Book Program! https://t.co/QNDqOdNuHy,2018-04-19 17:50:58
NRHHatNU,The @prisonbookprog Print and Book Drive starts in 1 week! Check out the facebook event - https://t.co/IJXb245swJ https://t.co/S8cezA2IW9,2018-04-13 00:21:12
NRHHatNU,We can't wait for our @Prisonbookprog Drive to start 20 days! Want more information about the types of needed books… https://t.co/uqjmF4ULJF,2018-03-31 22:04:48
NortheasternITS,Scheduled (Apr 18| 2019| 19:00 EDT): We will be undergoing scheduled maintenance related to Duo Services at this ti… https://t.co/XUjYYwUxKE,2019-04-18 20:35:42
NortheasternITS,Resolved: The myNortheastern portal is back online. https://t.co/1NEOhpfhJd,2019-04-17 22:18:50
NortheasternITS,Investigating: We are currently investigating this issue. https://t.co/ZKiKPgkKx1,2019-04-17 20:19:19
NortheasternITS,Completed: The scheduled maintenance has been completed. https://t.co/Z4XXFjK9YV,2019-04-14 12:01:15
NortheasternITS,In Progress: Scheduled maintenance is currently in progress. We will provide updates as necessary. https://t.co/S9PdbgC7hy,2019-04-14 11:00:14
NortheasternITS,Scheduled (Apr 14| 2019| 07:00 EDT): Wired and wireless connections| including NUwave and NUnet| will be down for 1… https://t.co/bEnHnT5mgr,2019-04-12 19:14:07
NortheasternITS,RT @GoNUathletics: Thank you so much to each and every one of you who donated on  #NUGivingDay! We are humbled by the consistent support of…,2019-04-12 14:12:56
NortheasternITS,Resolved: This incident has been resolved. Thank you for your patience. https://t.co/D49MmGutZa,2019-04-10 01:19:35
NortheasternITS,Monitoring: Our ACD vendor five9 is back online and the ITS Service Desk phone line is back to operational. https://t.co/hUbQxazrUv,2019-04-10 00:46:41
NortheasternITS,Investigating: While this issue is being resolved| customers may still get ITS support at help@northeastern.edu or… https://t.co/P1e80SMcw8,2019-04-09 23:22:44
NortheasternITS,Investigating: Our automated call distribution service vendor is experiencing an outage. The ITS Service Desk phone… https://t.co/Abjm5LIEuO,2019-04-09 23:19:34
NortheasternITS,@ClubSnell Thanks for the demonstration today and for sharing more information on Leganto!,2019-04-09 20:28:40
NortheasternITS,RT @ClubSnell: Library staff gave a presentation about Leganto| our online course reserves platform| today at #NUTexpo19! Faculty| you can…,2019-04-09 20:27:35
NortheasternITS,RT @DarinDetwiler: Great sharing of instructional tech strategies today!  @guardian showed how VR is redefining ‘learning environments.  To…,2019-04-09 20:26:37
NortheasternITS,It's a wrap! Thanking all of our presenters and attendees! See you next year #NUtexpo19 https://t.co/F1QJUYpfnb,2019-04-09 20:12:35
NortheasternITS,Live teaching is just beginning| it will be more widespread in the future - Ram Hariharam giving a virtual presenta… https://t.co/4TijHOL92g,2019-04-09 19:32:20
NortheasternITS,What we've learnt is: |1-Triangulation of data is important| one source is not enough for conclusive assessment|2-T… https://t.co/0IYA3KuWva,2019-04-09 18:30:27
NortheasternITS,Assessment is supported by technology to cover the entire solar system of education| when the assessment is done fo… https://t.co/saTSfOxAqX,2019-04-09 18:06:47
NortheasternITS,3 words students used for Teams for classroom use: Communicating| Collaborating| Connecting. #NUtexpo19,2019-04-09 17:56:51
NortheasternITS,During a pilot of Teams for her writing classes| Kat found that Teams allows for informal chats| encourages discuss… https://t.co/FKRHHicDh2,2019-04-09 17:55:26
NortheasternGEO,Ranked among the top 1% of universities worldwide| NTU places students in an academically stimulating environment t… https://t.co/s5YNrbvRvV,2019-04-21 19:55:14
NortheasternGEO,The US-India Knowledge Exchange is establishing new innovation and entrepreneurship hubs within Indian institutions… https://t.co/XmvX8lk4ZU,2019-04-19 21:16:59
NortheasternGEO,Congratulations to Northeastern University Professor| Daniel Aldrich who has received a grant to help offset studen… https://t.co/ZRrkPNgRZ0,2019-04-18 14:15:17
NortheasternGEO,RT @AlumniNU: .@NortheasternGEO has received 50 gifts and unlocked an additional $3|000 to help first-time travelers have global experience…,2019-04-18 00:27:15
NortheasternGEO,Notre Dame Cathedral is a historic landmark that just might have avoided devastating destruction thanks to its trad… https://t.co/ARSBexQ9FI,2019-04-17 22:11:16
NortheasternGEO,Time to prepare for your adventure! Our Pre-Departure Orientation for students participating in a traditional study… https://t.co/GfbGiNQ4qJ,2019-04-17 14:02:38
NortheasternGEO,Parks in Rome - Katrina Kalamar - Week 7 https://t.co/JgoKQrAnxz via @YouTube,2019-04-16 18:05:21
NortheasternGEO,Research shows that new countries emerging as study abroad hot spots. Read more about which countries are growing i… https://t.co/Iq43z2348c,2019-04-16 14:47:30
NortheasternGEO,“We want students to learn how they can best interact with global health...we really want to highlight the true int… https://t.co/aZVWXD71wK,2019-04-15 19:21:05
NortheasternGEO,The Study Abroad Programme at the University of Limerick provides students from around the world with an opportunit… https://t.co/t9CTorb0O1,2019-04-14 18:01:09
NortheasternGEO,With the 2016 referendum vote| the U.K. began the process of exiting the European Union by March of 2019. British l… https://t.co/Hdqd6F7bbv,2019-04-12 19:49:09
NortheasternGEO,What is Dialogue - Students https://t.co/mzbVzSDy0X via @YouTube,2019-04-12 13:53:34
NortheasternGEO,GEO unlocking #NUGivingDay challenges like… https://t.co/nUyFmaK9ZU,2019-04-11 21:31:52
NortheasternGEO,Preparing for a traditional study abroad or dialogue program this summer? Here are 10 common mistakes made while st… https://t.co/qiLS1BxbXi,2019-04-11 19:46:05
NortheasternGEO,Come on out and show your #NUGivingDay support| Huskies! Find us online https://t.co/yy8V59VGIJ or on campus today. https://t.co/XHYBeYpDYQ,2019-04-11 17:02:05
NortheasternGEO,Time to prepare for your adventure! Our Pre-Departure Orientation for students participating in a traditional study… https://t.co/qHUmeHXsHf,2019-04-10 19:36:04
NortheasternGEO,Who else will be waking up like this tomorrow?! #NUGivingDay https://t.co/TF5Me9EkAh,2019-04-10 18:05:07
NortheasternGEO,“Our global approach to education ensures that we will always be with our learners| throughout their lives and wher… https://t.co/k64NdefNtj,2019-04-10 16:59:43
NortheasternGEO,Join GEO| OGS and Co-op Connections next Wednesday April 17th at 12pm in 318 Curry for Beyond Borders: China! We wi… https://t.co/t1C6uBQTtu,2019-04-10 16:06:03
NortheasternGEO,Don't forget to register for Beyond Borders! Free lunch| engaging conversation and a great opportunity to network!… https://t.co/1chx5SqJbN,2019-04-10 14:17:01
ClubSnell,It’s Finals Week…take a study break at our lobby tables with coloring and Legos all week! Pop some bubble wrap| gra… https://t.co/vVLy1kBGE4,2019-04-19 13:58:53
ClubSnell,RT @podcastwhatsnew: Our final podcast of our second season is out now! https://t.co/MAKMwsmDlu Featuring @keapuolani of @NUCSSH 📸by Martin…,2019-04-16 18:06:19
ClubSnell,Congratulations to our colleague Janet Morrow! She received this award from the Association for Library Collections… https://t.co/uG7QfJWd9L,2019-04-16 13:29:49
ClubSnell,On 4/17| Professor David Herlihy’s MUSI3333 course on The Record Industry will be showcasing their final music vide… https://t.co/PV6EMiShxh,2019-04-12 18:00:02
ClubSnell,Thank you so much to everyone who gave a gift to the Library yesterday on #NUGivingDay. We received 203 gifts total… https://t.co/pHIeCXUxbP,2019-04-12 15:57:17
ClubSnell,There are still two hours left to make your gift to Snell Library as part of #NUGivingDay if you haven’t already! https://t.co/zuKpMv12W9,2019-04-12 02:00:00
ClubSnell,The most alumni challenge is ending at 10 pm! Even small contributions can help us win this final challenge! (Remem… https://t.co/Hs2ovxBeCB,2019-04-12 01:26:46
ClubSnell,New #NUGivingDay challenge: Help us unlock an extra $5|000 for being the fund with the most alumni donations betwee… https://t.co/hF5SF47uEP,2019-04-11 23:00:00
ClubSnell,We unlocked the #NUGivingDay Club Snell challenge before noon today by receiving 50 gifts| earning an additional $1… https://t.co/GVDpmQDW2F,2019-04-11 22:00:00
ClubSnell,Another #SnellPet celebrating #NUGivingDay! https://t.co/jPtkeMfm1E,2019-04-11 21:51:01
ClubSnell,Thanks to all the students who contributed at our #NUGivingDay table in the lobby of Snell Library! We know you got… https://t.co/YdJYI4lGtH,2019-04-11 20:56:15
ClubSnell,More #SnellPets for #NUGivingDay! https://t.co/QFduCIAaVb,2019-04-11 20:19:01
ClubSnell,We may need to start a new Twitter account called Pets of Snell Library… 🤔😻 #NUGivingDay https://t.co/KiU3v9Ebwi,2019-04-11 20:13:04
ClubSnell,Cats like to sit on laps| so it makes sense that Patches here has one of our laptop stickers on her head| right? Sh… https://t.co/fCDNnF2pi7,2019-04-11 20:04:05
ClubSnell,Check out these Northeastern bunnies! They live with Deb Smith| our Dean Dan Cohen’s Executive Assistant| and wante… https://t.co/Mtm1PDFAf4,2019-04-11 20:03:00
ClubSnell,It’s the Family Spirit Challenge from 4:00 to 6:00 PM EDT! Post a picture of your family| kids| baby or pet in Nort… https://t.co/NXm7zD7oSB,2019-04-11 20:00:01
ClubSnell,Share a post on social media between 2:00 and 4:00 PM EDT about the school/unit/program that you think deserves ext… https://t.co/YeHtuQZVTJ,2019-04-11 18:00:01
ClubSnell,Thank you!! #NUGivingDay https://t.co/QWzCYbb4XT,2019-04-11 16:52:44
ClubSnell,Share a post on social media between 12:00 and 2:00 PM EDT about "Why I'm proud to be a Husky…" with the hashtag… https://t.co/HfyVGcWB0H,2019-04-11 16:00:03
ClubSnell,The Class of 2018 alumni challenge is ending soon! https://t.co/5uPQOYO6M8,2019-04-11 15:32:33
northeasternpd,Ofc. Sean McCarthy (c) &amp; his daughter| wife| &amp; son (l to r) ran the “Ryan Shaw Memorial Run” yest w/ @KD_Pikes’ Pat… https://t.co/aF0DiKxDMT,2019-04-21 18:58:54
northeasternpd,We celebrate &amp; thank those telecommunications personnel| esp those at NUPD| for the job they do every day. They’re… https://t.co/uefsLoDEZs,2019-04-19 19:01:36
northeasternpd,We so value the relationship we have with the hundreds of Northeastern Facilities employees. It was our pleasure ye… https://t.co/6ywpGYbPre,2019-04-19 19:00:24
northeasternpd,#NUPDFunnyFriday with NU Facilities; Take Your Kids to Work Day. https://t.co/HK4iby3SN1,2019-04-19 16:02:07
northeasternpd,@fithusky Sounds great @fithusky! The Point of Contact can be Sgt. Farrell| j.farrell@northeastern.edu| (617) 373-5402. We'd welcome that!,2019-04-18 12:42:49
northeasternpd,Correction: the 5k is this SATURDAY not Sunday.,2019-04-18 00:14:16
northeasternpd,Ofc. Sean McCarthy was challenged by student Patricio De La Fuente Garza| of Pi Kappa Alpha to run the 3rd annual "… https://t.co/phsoJ1MOck,2019-04-17 20:23:18
northeasternpd,Last day of classes and Finals are coming. Don't tense up! You've got this Huskies! https://t.co/llsXFecsM5,2019-04-17 16:31:27
northeasternpd,There was a mini-reunion of student employees| past and present| at lunchtime today in the Community Engagement off… https://t.co/parqMveRKr,2019-04-16 19:23:08
northeasternpd,Wonderful on-campus event scheduled for Sunday 10AM-noon. #SuicidePrevention https://t.co/qRQwEEzo3E @afspnational.… https://t.co/7qWJKS3P4H,2019-04-12 15:37:34
northeasternpd,Students (l to r) Avital &amp; Sanya complained that we hadn't posted a #NUPDFunnyFriday in quite a while so we put the… https://t.co/JRXdP28LjC,2019-04-12 15:08:48
northeasternpd,.#PatriotsDay in #Boston is always busy. If you're planning on being out and about in Town #MarathonMonday| have fu… https://t.co/pn1iW4NZtT,2019-04-12 14:39:02
northeasternpd,Our friends from @RedCrossBloodMA are finishing up at the blood drive in the student center. They report a busy tur… https://t.co/1DCkq6Njkz,2019-04-11 18:54:39
northeasternpd,As you study and prepare for finals week| please remember to take care of your belongings. Do not leave your stuff… https://t.co/sNnGpCKaKT,2019-04-10 17:01:22
northeasternpd,The @RedCrossBloodMA is in dire need of blood donations! Join us tomorrow| Apr. 11th| betw 9:30AM - 2:30PM| McLeod… https://t.co/MN1ejXO7mP,2019-04-10 15:40:38
northeasternpd,With promo like this| is it any wonder why we ran out of coffee &amp; hot chocolate? Was great to meet n’ greet so many… https://t.co/8Ck7JfOkXd,2019-04-10 14:57:05
northeasternpd,The @RedCrossMA needs to keep their much needed supply of blood topped off. We aim to help by sponsoring a… https://t.co/QPvzlJ2Lio,2019-04-09 15:02:31
northeasternpd,If you’re going to be in #Boston on #PatriotsDay| Monday 15th April| here’s some important info from @bostonpolice’… https://t.co/E21iwpWos4,2019-04-09 14:27:45
northeasternpd,Cyclists &amp; pedestrians| it's back!! Mark your calendars for Wednesday| April 10th. We'll be next to International V… https://t.co/A66ElzFpw3,2019-04-09 13:01:19
northeasternpd,To learn more about registering your bike or electronic device| visit https://t.co/KGb8qmfKY4 https://t.co/NvQ4ht5Aed,2019-04-08 14:02:15
ResearchAtNU,An expert in #biosignals| @jamesheathers' research stems from his obsession with turning biological data into human… https://t.co/ged16iqbgQ,2019-04-19 15:00:02
ResearchAtNU,The media is tougher on female 2020 candidates finds @NUjournalism study. https://t.co/MJW2qauIgU,2019-04-18 15:34:28
ResearchAtNU,RT @nytimes: Driven by gun violence| homicides by intimate partners are increasing after almost 4 decades of decline| a new study found. ht…,2019-04-12 18:44:20
ResearchAtNU,How can interactive #videogames help combat #obesity? That's the focus for #healthtechlab director @amyshironglu.… https://t.co/Xr3lrDsIDw,2019-04-12 13:00:02
ResearchAtNU,RT @MarshallProj: Recent research by a Northeastern University criminologist using data obtained from the FBI asserted that intimate partne…,2019-04-11 17:32:04
ResearchAtNU,New findings by @NU_SCCJ researchers mark the longest evaluation of a randomized controlled experiment in the world… https://t.co/hpv2sQhqe0,2019-04-11 14:00:01
ResearchAtNU,RT @LFeldmanBarrett: Dear friends: Yesterday| I learned that I've been awarded a Guggenheim Fellowship in neuroscience. Honors like these a…,2019-04-11 13:50:59
ResearchAtNU,We're always ready for #research at @Northeastern. #NUexperience https://t.co/VpvkI38gSg,2019-04-10 12:05:01
ResearchAtNU,How do low-oxygen environments affect immune cells? This @Northeastern researcher wants to know. @NSF @NU_ChemE… https://t.co/FWlKmE9Aq1,2019-04-09 23:30:00
ResearchAtNU,RT @GriffissInst: Northeastern University| in partnership with the Navy and Air Force| opens state-of-the-art drone testing facility on its…,2019-04-09 16:43:38
ResearchAtNU,Gun killings among intimate partners may be on the rise| find @NU_SCCJ researchers. Are they a sign of an upward tr… https://t.co/D1hrxvSdnZ,2019-04-09 15:15:00
ResearchAtNU,RT @PresidentAoun: A new flight facility at @Northeastern’s Kostas Research Institute for Homeland Security allows for safe and accurate te…,2019-04-09 12:45:30
ResearchAtNU,#GotResearch? These @Northeastern students do. @CRIatNU |https://t.co/6f7QECRR8J,2019-04-05 19:30:00
ResearchAtNU,From bodies to ocean waters. #Network systems expert @TommasoMelodia gives us a look inside. #IoT #FollowFriday… https://t.co/Hfd0DRDUlu,2019-04-05 16:20:00
ResearchAtNU,New @Northeastern research finds that Facebook’s ad delivery algorithm is inherently biased| even when advertisers… https://t.co/eg0ULszKw5,2019-04-04 13:57:32
ResearchAtNU,Researchers demonstrate a new way to target triple-negative breast cancer that simultaneously delivers a cancer-kil… https://t.co/4cmX4tS6ds,2019-04-02 14:37:27
ResearchAtNU,RT @scicoalition: #ThankstoScience| @NIH| and @Northeastern: The antibiotic teixobactin is now in late-stage preclinical development at Nov…,2019-04-01 19:10:18
ResearchAtNU,.@NUBouve's @ampeckham is an #addiction specialist at @MGHMedicine and a leading researcher in the international cl… https://t.co/DAShAZHcNw,2019-03-29 17:19:00
ResearchAtNU,A prototype developed by this @NUBouve #healthcare innovator makes drug delivery easier for nurses and safer for pa… https://t.co/Aaj3fVP01V,2019-03-27 14:00:03
ResearchAtNU,#Ethnographic researcher @BucarLiz explores the religious dimensions of clothing and body modifications.… https://t.co/naZ3dKMVRY,2019-03-22 18:00:02
NU_HRL,Are you moving out this week? Do you know your parking| driving| and hamper information? https://t.co/P0TMNSKVDM,2019-04-21 20:45:08
NU_HRL,Attention incoming first years! Which LLC is right for you? Take the quiz! https://t.co/asfPeDdL6h https://t.co/S2kp3dANMb,2019-04-19 14:13:07
NU_HRL,Are you planning your move-out or move-to-from? Know the hamper times and locations! https://t.co/P0TMNSKVDM https://t.co/YUNatwF98S,2019-04-18 14:14:19
NU_HRL,RT @NUStudentLife: Happy last day of classes huskies! Head to our instagram @ huskystudentlife at noon for a special giveaway to celebrate…,2019-04-17 14:37:42
NU_HRL,Are you looking for summer storage? https://t.co/jr4kRQ6u0g https://t.co/ON30Y128KB,2019-04-16 20:36:48
NU_HRL,Do you know you moving key terms? https://t.co/BHf9K4MbN6,2019-04-16 19:44:35
NU_HRL,Upperclassmen: The summer II cancellation deadline has passed| now what? https://t.co/QZ7tplTJo5 https://t.co/HiF47jj7qY,2019-04-16 13:02:32
NU_HRL,Upperclassmen! Reminder today is the deadline to cancel your Summer II housing with no penalty.… https://t.co/SmYBZAlvgL,2019-04-15 13:02:29
NU_HRL,Fire Safety Friday! Here are some extension cord safety tips! https://t.co/Xm0hZTFfJB,2019-04-12 20:01:36
NU_HRL,Incoming First Years! Do you have questions about the Housing process for next Fall? @NUAdmissions @NUOrientation https://t.co/aIuOHAhqpK,2019-04-12 16:30:41
NU_HRL,Housing Speare Central Offices will be open on Patriots Day Monday| April 15th from 10am-3pm. Good Luck to everyone… https://t.co/xe3sZzPo0p,2019-04-12 13:50:08
NU_HRL,RT @NortheasternRSO: #NUHuskies remember to always bring your Husky Card if you will be out between 3AM -6AM to get into your residential h…,2019-04-08 13:39:49
NU_HRL,Incoming students! Are you attending welcome days this weekend? We have Housing and Residential Life Staff tabling… https://t.co/oP8zxMiss9,2019-04-06 20:58:59
